class_id,status,elapsed_ms,candidate_count,detail
12215,difference_test_written,3455,64,candidate_index=0;method1=EX;method2=OK
12216,no_counterexample_found,3679,52,
12217,difference_test_written,3435,52,candidate_index=0;method1=EX;method2=OK
12218,no_counterexample_found,3452,25,
12219,no_counterexample_found,3305,9,
12220,no_counterexample_found,3119,9,
12221,no_counterexample_found,3418,100,
12222,difference_test_written,3270,68,candidate_index=7;method1=EX;method2=OK
12223,difference_test_written,2984,52,candidate_index=0;method1=EX;method2=OK
12224,difference_test_written,3132,65,candidate_index=30;method1=EX;method2=OK
12225,difference_test_written,2995,52,candidate_index=0;method1=EX;method2=OK
12226,difference_test_written,3354,80,candidate_index=28;method1=EX;method2=OK
12227,no_counterexample_found,3434,43,
12228,no_counterexample_found,3411,52,
12229,difference_test_written,3522,52,candidate_index=0;method1=EX;method2=OK
12230,no_counterexample_found,3264,9,
12231,no_counterexample_found,3005,9,
12232,no_counterexample_found,3433,65,
12233,no_counterexample_found,3003,9,
12234,no_counterexample_found,3049,9,
12235,no_counterexample_found,3207,43,
12236,no_counterexample_found,3272,65,
12237,no_counterexample_found,3110,65,
12238,difference_test_written,2881,9,candidate_index=2;method1=OK;method2=OK
12239,no_counterexample_found,2940,9,
12240,no_counterexample_found,3031,9,
12241,no_counterexample_found,3061,9,
12242,no_counterexample_found,3314,65,
12243,difference_test_written,3220,43,candidate_index=20;method1=OK;method2=OK
12244,no_counterexample_found,3492,65,
12245,no_counterexample_found,3314,65,
12246,no_counterexample_found,3380,65,
12247,difference_test_written,3356,90,candidate_index=45;method1=EX;method2=OK
12248,difference_test_written,3369,52,candidate_index=0;method1=OK;method2=OK
12249,difference_test_written,3245,52,candidate_index=0;method1=OK;method2=OK
12250,class_timeout,305111,0,subprocess timeout after 300.0 seconds
12251,no_counterexample_found,3229,43,
12252,difference_test_written,3378,80,candidate_index=7;method1=OK;method2=OK
12253,no_counterexample_found,3032,9,
12254,no_counterexample_found,3449,65,
12255,difference_test_written,3892,52,candidate_index=0;method1=OK;method2=OK
12256,difference_test_written,3406,52,candidate_index=0;method1=OK;method2=OK
12257,difference_test_written,3501,80,candidate_index=7;method1=OK;method2=OK
12258,no_counterexample_found,3518,90,
12259,difference_test_written,3502,64,candidate_index=0;method1=OK;method2=OK
12260,difference_test_written,3503,52,candidate_index=3;method1=OK;method2=EX
12261,difference_test_written,3486,52,candidate_index=0;method1=OK;method2=OK
12262,difference_test_written,4077,80,candidate_index=7;method1=OK;method2=EX
12263,no_counterexample_found,3816,36,
12264,difference_test_written,3575,52,candidate_index=0;method1=OK;method2=OK
12265,difference_test_written,3954,52,candidate_index=0;method1=OK;method2=OK
12266,no_counterexample_found,3871,43,
12267,difference_test_written,3713,68,candidate_index=7;method1=OK;method2=OK
12268,difference_test_written,3559,64,candidate_index=0;method1=OK;method2=OK
12269,difference_test_written,3758,68,candidate_index=7;method1=OK;method2=OK
12270,no_counterexample_found,3454,43,
12271,difference_test_written,3376,52,candidate_index=0;method1=OK;method2=OK
12272,difference_test_written,3329,52,candidate_index=0;method1=OK;method2=OK
12273,difference_test_written,3622,52,candidate_index=0;method1=OK;method2=OK
12274,difference_test_written,3430,43,candidate_index=3;method1=OK;method2=EX
12275,difference_test_written,3559,52,candidate_index=0;method1=OK;method2=OK
12276,difference_test_written,3569,64,candidate_index=0;method1=OK;method2=OK
12277,difference_test_written,3298,9,candidate_index=0;method1=OK;method2=OK
12278,difference_test_written,3600,52,candidate_index=0;method1=OK;method2=OK
12279,difference_test_written,3577,52,candidate_index=0;method1=OK;method2=OK
12280,difference_test_written,3559,52,candidate_index=3;method1=OK;method2=EX
12281,difference_test_written,3566,52,candidate_index=0;method1=OK;method2=OK
12282,no_counterexample_found,3654,43,
12283,difference_test_written,3671,80,candidate_index=7;method1=OK;method2=EX
12284,no_counterexample_found,3489,43,
12285,difference_test_written,3745,52,candidate_index=0;method1=OK;method2=OK
12286,no_counterexample_found,3613,16,
12287,no_counterexample_found,3429,16,
12288,difference_test_written,3292,9,candidate_index=0;method1=OK;method2=OK
12289,difference_test_written,3363,9,candidate_index=0;method1=OK;method2=OK
12290,no_counterexample_found,3792,36,
12291,difference_test_written,3752,36,candidate_index=27;method1=OK;method2=OK
12292,no_counterexample_found,3692,36,
12293,difference_test_written,3829,36,candidate_index=20;method1=OK;method2=EX
12294,no_counterexample_found,3655,36,
12295,no_counterexample_found,3593,36,
12296,no_counterexample_found,3227,16,
12297,no_counterexample_found,3525,36,
12298,difference_test_written,3676,52,candidate_index=0;method1=OK;method2=EX
12299,difference_test_written,3757,36,candidate_index=27;method1=OK;method2=OK
12300,no_counterexample_found,3547,36,
12301,difference_test_written,3739,36,candidate_index=20;method1=OK;method2=EX
12302,difference_test_written,2613,36,candidate_index=27;method1=OK;method2=OK
12303,difference_test_written,2388,36,candidate_index=20;method1=OK;method2=EX
12304,no_counterexample_found,2345,16,
12305,no_counterexample_found,2356,50,
12306,no_counterexample_found,2721,60,
12307,no_counterexample_found,2792,60,
12308,no_counterexample_found,3067,60,
12309,difference_test_written,2452,9,candidate_index=0;method1=OK;method2=OK
12310,difference_test_written,2599,9,candidate_index=0;method1=OK;method2=OK
12311,difference_test_written,2648,9,candidate_index=4;method1=OK;method2=OK
12312,difference_test_written,3145,52,candidate_index=3;method1=EX;method2=OK
12313,no_counterexample_found,3382,43,
12314,difference_test_written,2538,52,candidate_index=3;method1=EX;method2=OK
12315,no_counterexample_found,2310,52,
12316,no_counterexample_found,2060,52,
12317,difference_test_written,2287,52,candidate_index=3;method1=EX;method2=OK
12318,no_counterexample_found,1955,1,
12319,no_counterexample_found,2356,9,
12320,no_counterexample_found,2402,43,
12321,difference_test_written,1748,9,candidate_index=4;method1=OK;method2=OK
12322,no_counterexample_found,1844,52,
12323,no_counterexample_found,1889,52,
12324,no_counterexample_found,2012,52,
12325,no_counterexample_found,2092,52,
12326,difference_test_written,2232,52,candidate_index=3;method1=EX;method2=OK
12327,no_counterexample_found,1923,9,
12328,difference_test_written,1950,52,candidate_index=3;method1=EX;method2=OK
12329,no_counterexample_found,2136,43,
12330,difference_test_written,2043,52,candidate_index=3;method1=EX;method2=OK
12331,difference_test_written,2048,52,candidate_index=3;method1=EX;method2=OK
12332,no_counterexample_found,2210,43,
12333,difference_test_written,2133,52,candidate_index=3;method1=EX;method2=OK
12334,no_counterexample_found,2137,43,
12335,difference_test_written,2029,43,candidate_index=19;method1=OK;method2=EX
12336,no_counterexample_found,1829,43,
12337,difference_test_written,2096,52,candidate_index=3;method1=EX;method2=OK
12338,difference_test_written,1921,52,candidate_index=3;method1=EX;method2=OK
12339,no_counterexample_found,2032,52,
12340,difference_test_written,2109,52,candidate_index=3;method1=EX;method2=OK
12341,difference_test_written,2545,52,candidate_index=3;method1=EX;method2=OK
12342,difference_test_written,1969,9,candidate_index=0;method1=OK;method2=OK
12343,no_counterexample_found,1906,52,
12344,difference_test_written,2129,52,candidate_index=3;method1=EX;method2=OK
12345,difference_test_written,2006,52,candidate_index=3;method1=EX;method2=OK
12346,difference_test_written,2171,52,candidate_index=3;method1=EX;method2=OK
12347,difference_test_written,2113,9,candidate_index=4;method1=OK;method2=OK
12348,difference_test_written,2462,52,candidate_index=3;method1=EX;method2=OK
12349,difference_test_written,2320,52,candidate_index=3;method1=EX;method2=OK
12350,no_counterexample_found,1987,43,
12351,no_counterexample_found,1967,52,
12352,no_counterexample_found,1949,9,
12353,difference_test_written,2209,52,candidate_index=3;method1=EX;method2=OK
12354,difference_test_written,2081,9,candidate_index=0;method1=OK;method2=OK
12355,difference_test_written,2838,9,candidate_index=0;method1=OK;method2=OK
12356,no_counterexample_found,3145,9,
12357,no_counterexample_found,2618,43,
12358,no_counterexample_found,1775,43,
12359,no_counterexample_found,1859,52,
12360,no_counterexample_found,2238,68,
12361,no_counterexample_found,2713,65,
12362,no_counterexample_found,2200,65,
12363,no_counterexample_found,2212,52,
12364,difference_test_written,1891,18,candidate_index=15;method1=OK;method2=OK
12365,no_counterexample_found,1987,125,
12366,no_counterexample_found,1751,43,
12367,no_counterexample_found,2032,65,
12368,no_counterexample_found,2241,85,
12369,no_counterexample_found,2716,43,
12370,no_counterexample_found,2867,68,
12371,no_counterexample_found,2581,65,
12372,no_counterexample_found,2013,52,
12373,difference_test_written,1905,65,candidate_index=30;method1=OK;method2=EX
12374,no_counterexample_found,2015,52,
12375,no_counterexample_found,1810,56,
12376,no_counterexample_found,1908,125,
12377,no_counterexample_found,1630,18,
12378,difference_test_written,1638,9,candidate_index=4;method1=OK;method2=OK
12379,difference_test_written,1706,9,candidate_index=4;method1=OK;method2=OK
12380,no_counterexample_found,1812,18,
12381,no_counterexample_found,1766,10,
12382,difference_test_written,1789,18,candidate_index=13;method1=OK;method2=OK
12383,difference_test_written,1655,18,candidate_index=13;method1=OK;method2=OK
12384,no_counterexample_found,1908,9,
12385,difference_test_written,1988,52,candidate_index=3;method1=OK;method2=OK
12386,no_counterexample_found,1765,53,
12387,no_counterexample_found,1780,52,
12388,no_counterexample_found,1873,52,
12389,no_counterexample_found,1801,52,
12390,no_counterexample_found,1828,52,
12391,difference_test_written,1724,52,candidate_index=3;method1=OK;method2=OK
12392,no_counterexample_found,1777,43,
12393,no_counterexample_found,1773,43,
12394,difference_test_written,1758,52,candidate_index=3;method1=OK;method2=OK
12395,no_counterexample_found,1831,52,
12396,difference_test_written,1858,53,candidate_index=0;method1=OK;method2=OK
12397,no_counterexample_found,1757,52,
12398,no_counterexample_found,1804,52,
12399,no_counterexample_found,1830,52,
12400,no_counterexample_found,1786,52,
12401,no_counterexample_found,1798,52,
12402,no_counterexample_found,1799,52,
12403,no_counterexample_found,1872,52,
12404,no_counterexample_found,1832,43,
12405,no_counterexample_found,1792,43,
12406,no_counterexample_found,1743,52,
12407,no_counterexample_found,1847,52,
12408,no_counterexample_found,1743,52,
12409,no_counterexample_found,1922,52,
12410,no_counterexample_found,1750,43,
12411,no_counterexample_found,1761,18,
12412,no_counterexample_found,1584,9,
12413,difference_test_written,1816,100,candidate_index=0;method1=OK;method2=OK
12414,difference_test_written,1745,52,candidate_index=1;method1=OK;method2=OK
12415,difference_test_written,1836,100,candidate_index=5;method1=OK;method2=OK
12416,no_counterexample_found,1670,20,
12417,no_counterexample_found,1754,18,
12418,no_counterexample_found,1645,10,
12419,no_counterexample_found,1817,52,
12420,no_counterexample_found,1828,68,
12421,no_counterexample_found,1769,52,
12422,no_counterexample_found,1865,53,
12423,no_counterexample_found,1810,52,
12424,difference_test_written,1818,68,candidate_index=0;method1=OK;method2=OK
12425,no_counterexample_found,1808,52,
12426,no_counterexample_found,1746,52,
12427,no_counterexample_found,1848,52,
12428,difference_test_written,1808,90,candidate_index=13;method1=OK;method2=OK
12429,no_counterexample_found,1742,52,
12430,difference_test_written,1934,113,candidate_index=14;method1=OK;method2=OK
12431,no_counterexample_found,1741,43,
12432,no_counterexample_found,1824,90,
12433,no_counterexample_found,1756,52,
12434,difference_test_written,1801,53,candidate_index=1;method1=OK;method2=OK
12435,difference_test_written,1750,52,candidate_index=0;method1=OK;method2=OK
12436,difference_test_written,1730,52,candidate_index=0;method1=OK;method2=OK
12437,no_counterexample_found,1821,90,
12438,difference_test_written,1814,52,candidate_index=0;method1=OK;method2=OK
12439,no_counterexample_found,1815,65,
12440,no_counterexample_found,1746,43,
12441,no_counterexample_found,1848,52,
12442,no_counterexample_found,1739,43,
12443,no_counterexample_found,1527,10,
12444,no_counterexample_found,1832,90,
12445,no_counterexample_found,1770,52,
12446,no_counterexample_found,1804,43,
12447,no_counterexample_found,1857,52,
12448,no_counterexample_found,1865,65,
12449,no_counterexample_found,1865,65,
12450,no_counterexample_found,1856,65,
12451,difference_test_written,1700,18,candidate_index=4;method1=OK;method2=OK
12452,difference_test_written,1821,90,candidate_index=13;method1=OK;method2=OK
12453,difference_test_written,1809,53,candidate_index=0;method1=OK;method2=OK
12454,no_counterexample_found,1711,52,
12455,difference_test_written,1835,52,candidate_index=0;method1=OK;method2=OK
12456,no_counterexample_found,1837,56,
12457,difference_test_written,1768,52,candidate_index=3;method1=OK;method2=OK
12458,no_counterexample_found,1854,90,
12459,difference_test_written,1778,52,candidate_index=0;method1=OK;method2=OK
12460,difference_test_written,1904,65,candidate_index=30;method1=OK;method2=OK
12461,no_counterexample_found,1897,43,
12462,no_counterexample_found,1847,43,
12463,no_counterexample_found,1839,52,
12464,difference_test_written,1863,52,candidate_index=0;method1=OK;method2=OK
12465,difference_test_written,1859,65,candidate_index=30;method1=OK;method2=OK
12466,no_counterexample_found,1901,52,
12467,no_counterexample_found,1908,43,
12468,difference_test_written,1918,100,candidate_index=5;method1=OK;method2=OK
12469,no_counterexample_found,1805,43,
12470,no_counterexample_found,1787,43,
12471,no_counterexample_found,1810,52,
12472,no_counterexample_found,1794,52,
12473,difference_test_written,1831,65,candidate_index=16;method1=EX;method2=OK
12474,no_counterexample_found,1837,65,
12475,no_counterexample_found,1928,90,
12476,difference_test_written,1837,65,candidate_index=30;method1=OK;method2=EX
12477,no_counterexample_found,1836,81,
12478,no_counterexample_found,1853,65,
12479,difference_test_written,1845,65,candidate_index=30;method1=OK;method2=EX
12480,no_counterexample_found,1811,42,
12481,no_counterexample_found,1766,42,
12482,no_counterexample_found,1796,52,
12483,no_counterexample_found,1777,42,
12484,difference_test_written,1693,18,candidate_index=4;method1=OK;method2=OK
12485,no_counterexample_found,1686,43,
12486,difference_test_written,1784,56,candidate_index=16;method1=EX;method2=OK
12487,no_counterexample_found,1846,65,
12488,difference_test_written,1621,9,candidate_index=2;method1=OK;method2=OK
12489,difference_test_written,1892,125,candidate_index=54;method1=OK;method2=OK
12490,difference_test_written,1918,125,candidate_index=54;method1=OK;method2=OK
12491,no_counterexample_found,1775,52,
12492,no_counterexample_found,1639,9,
12493,no_counterexample_found,1844,43,
12494,no_counterexample_found,1577,9,
12495,no_counterexample_found,1754,52,
12496,difference_test_written,1688,56,candidate_index=6;method1=OK;method2=EX
12497,no_counterexample_found,1805,52,
12498,no_counterexample_found,1677,9,
12499,no_counterexample_found,1642,9,
12500,no_counterexample_found,1723,65,
12501,no_counterexample_found,1715,52,
12502,no_counterexample_found,1565,9,
12503,no_counterexample_found,1623,9,
12504,difference_test_written,1808,65,candidate_index=30;method1=OK;method2=EX
12505,no_counterexample_found,1787,52,
12506,no_counterexample_found,1876,90,
12507,no_counterexample_found,1777,56,
12508,no_counterexample_found,1610,10,
12509,difference_test_written,1800,125,candidate_index=9;method1=OK;method2=EX
12510,no_counterexample_found,1986,125,
12511,no_counterexample_found,1630,9,
12512,no_counterexample_found,1805,125,
12513,difference_test_written,1664,9,candidate_index=2;method1=OK;method2=OK
12514,no_counterexample_found,1622,9,
12515,class_timeout,305134,0,subprocess timeout after 300.0 seconds
12516,difference_test_written,1752,9,candidate_index=2;method1=OK;method2=OK
12517,no_counterexample_found,1647,4,
12518,no_counterexample_found,1691,9,
12519,no_counterexample_found,1947,125,
12520,no_counterexample_found,2038,125,
12521,no_counterexample_found,2006,125,
12522,no_counterexample_found,1900,100,
12523,no_counterexample_found,1705,9,
12524,no_counterexample_found,2043,125,
12525,difference_test_written,1687,9,candidate_index=0;method1=OK;method2=OK
12526,no_counterexample_found,1976,125,
12527,no_counterexample_found,1904,100,
12528,difference_test_written,1639,9,candidate_index=4;method1=OK;method2=OK
12529,no_counterexample_found,1597,9,
12530,no_counterexample_found,1889,100,
12531,no_counterexample_found,1868,100,
12532,difference_test_written,1875,100,candidate_index=1;method1=EX;method2=OK
12533,no_counterexample_found,1943,100,
12534,difference_test_written,1686,20,candidate_index=7;method1=OK;method2=OK
12535,no_counterexample_found,1614,9,
12536,difference_test_written,1625,9,candidate_index=2;method1=OK;method2=OK
12537,no_counterexample_found,1600,6,
12538,difference_test_written,1669,9,candidate_index=2;method1=OK;method2=OK
12539,difference_test_written,1646,9,candidate_index=2;method1=OK;method2=OK
12540,no_counterexample_found,1798,43,
12541,no_counterexample_found,1644,9,
12542,difference_test_written,1643,9,candidate_index=0;method1=OK;method2=OK
12543,difference_test_written,1627,9,candidate_index=6;method1=OK;method2=OK
12544,no_counterexample_found,1705,9,
12545,no_counterexample_found,1682,9,
12546,no_counterexample_found,1686,9,
12547,no_counterexample_found,1903,125,
12548,no_counterexample_found,1642,9,
12549,difference_test_written,1716,18,candidate_index=4;method1=OK;method2=OK
12550,difference_test_written,1682,9,candidate_index=2;method1=OK;method2=OK
12551,no_counterexample_found,1890,80,
12552,no_counterexample_found,1861,69,
12553,no_counterexample_found,1805,53,
12554,difference_test_written,1708,20,candidate_index=5;method1=OK;method2=OK
12555,no_counterexample_found,1783,53,
12556,no_counterexample_found,1860,43,
12557,difference_test_written,1763,53,candidate_index=1;method1=OK;method2=OK
12558,difference_test_written,1615,9,candidate_index=2;method1=OK;method2=OK
12559,difference_test_written,1649,18,candidate_index=4;method1=OK;method2=OK
12560,difference_test_written,1862,90,candidate_index=13;method1=OK;method2=OK
12561,difference_test_written,1763,53,candidate_index=4;method1=OK;method2=OK
12562,no_counterexample_found,1729,18,
12563,difference_test_written,1897,90,candidate_index=76;method1=OK;method2=OK
12564,no_counterexample_found,1778,53,
12565,difference_test_written,1601,9,candidate_index=2;method1=OK;method2=OK
12566,no_counterexample_found,1842,64,
12567,no_counterexample_found,1872,53,
12568,no_counterexample_found,1804,53,
12569,no_counterexample_found,1801,53,
12570,no_counterexample_found,1819,53,
12571,no_counterexample_found,1794,53,
12572,no_counterexample_found,1641,20,
12573,no_counterexample_found,1895,53,
12574,no_counterexample_found,1809,56,
12575,no_counterexample_found,1831,43,
12576,difference_test_written,1836,90,candidate_index=13;method1=OK;method2=OK
12577,no_counterexample_found,1832,53,
12578,no_counterexample_found,1844,53,
12579,no_counterexample_found,1862,53,
12580,no_counterexample_found,1833,53,
12581,no_counterexample_found,1737,43,
12582,difference_test_written,1894,125,candidate_index=10;method1=OK;method2=OK
12583,no_counterexample_found,1916,90,
12584,no_counterexample_found,1912,90,
12585,no_counterexample_found,1884,90,
12586,no_counterexample_found,1906,90,
12587,no_counterexample_found,1875,90,
12588,difference_test_written,1867,90,candidate_index=13;method1=OK;method2=OK
12589,no_counterexample_found,2025,125,
12590,difference_test_written,1977,66,candidate_index=1;method1=OK;method2=OK
12591,difference_test_written,1981,125,candidate_index=9;method1=OK;method2=OK
12592,no_counterexample_found,1876,63,
12593,no_counterexample_found,1713,18,
12594,no_counterexample_found,1828,63,
12595,no_counterexample_found,2067,125,
12596,no_counterexample_found,1782,40,
12597,no_counterexample_found,2014,125,
12598,no_counterexample_found,2087,125,
12599,no_counterexample_found,2166,72,
12600,no_counterexample_found,2294,50,
12601,difference_test_written,1866,81,candidate_index=2;method1=OK;method2=OK
12602,no_counterexample_found,1894,70,
12603,no_counterexample_found,1846,70,
12604,no_counterexample_found,2040,72,
12605,no_counterexample_found,2048,70,
12606,no_counterexample_found,2408,50,
12607,no_counterexample_found,2365,50,
12608,no_counterexample_found,2385,50,
12609,no_counterexample_found,2123,50,
12610,no_counterexample_found,2168,50,
12611,no_counterexample_found,1944,50,
12612,no_counterexample_found,1796,63,
12613,no_counterexample_found,2094,63,
12614,no_counterexample_found,1966,50,
12615,no_counterexample_found,1761,10,
12616,no_counterexample_found,1908,70,
12617,no_counterexample_found,1802,70,
12618,no_counterexample_found,1885,72,
12619,no_counterexample_found,1693,45,
12620,no_counterexample_found,1795,70,
12621,no_counterexample_found,1694,50,
12622,no_counterexample_found,1773,81,
12623,no_counterexample_found,1803,81,
12624,no_counterexample_found,1722,72,
12625,no_counterexample_found,1798,81,
12626,difference_test_written,1760,72,candidate_index=2;method1=OK;method2=OK
12627,no_counterexample_found,1720,50,
12628,no_counterexample_found,1730,50,
12629,no_counterexample_found,1946,72,
12630,no_counterexample_found,1828,50,
12631,no_counterexample_found,2084,50,
12632,no_counterexample_found,2005,63,
12633,no_counterexample_found,1842,72,
12634,no_counterexample_found,1752,50,
12635,no_counterexample_found,1582,10,
12636,no_counterexample_found,1781,70,
12637,no_counterexample_found,1907,125,
12638,difference_test_written,1649,10,candidate_index=5;method1=EX;method2=OK
12639,difference_test_written,1820,72,candidate_index=11;method1=OK;method2=OK
12640,no_counterexample_found,1704,52,
12641,difference_test_written,1928,72,candidate_index=2;method1=OK;method2=OK
12642,no_counterexample_found,1861,50,
12643,no_counterexample_found,1810,50,
12644,no_counterexample_found,1722,50,
12645,no_counterexample_found,1750,50,
12646,no_counterexample_found,1993,63,
12647,no_counterexample_found,1998,50,
12648,no_counterexample_found,2136,50,
12649,no_counterexample_found,2195,50,
12650,no_counterexample_found,1858,50,
12651,no_counterexample_found,1855,63,
12652,no_counterexample_found,1800,50,
12653,no_counterexample_found,1964,63,
12654,no_counterexample_found,1811,10,
12655,no_counterexample_found,2080,63,
12656,difference_test_written,2050,113,candidate_index=53;method1=EX;method2=OK
12657,no_counterexample_found,1964,113,
12658,difference_test_written,1957,113,candidate_index=53;method1=OK;method2=EX
12659,no_counterexample_found,1592,10,
12660,no_counterexample_found,1720,50,
12661,no_counterexample_found,1716,9,
12662,no_counterexample_found,1974,63,
12663,no_counterexample_found,1965,63,
12664,no_counterexample_found,2101,63,
12665,difference_test_written,2012,113,candidate_index=25;method1=OK;method2=OK
12666,difference_test_written,1878,63,candidate_index=13;method1=OK;method2=OK
12667,no_counterexample_found,1676,10,
12668,no_counterexample_found,2000,10,
12669,difference_test_written,2027,63,candidate_index=13;method1=OK;method2=OK
12670,no_counterexample_found,2267,125,
12671,no_counterexample_found,2311,125,
12672,no_counterexample_found,2289,125,
12673,difference_test_written,2080,10,candidate_index=5;method1=EX;method2=OK
12674,no_counterexample_found,2796,125,
12675,no_counterexample_found,2692,125,
12676,no_counterexample_found,2476,63,
12677,difference_test_written,2530,63,candidate_index=13;method1=OK;method2=OK
12678,difference_test_written,2309,9,candidate_index=4;method1=OK;method2=OK
12679,no_counterexample_found,1982,10,
12680,difference_test_written,1905,10,candidate_index=2;method1=OK;method2=OK
12681,no_counterexample_found,1905,10,
12682,no_counterexample_found,2339,10,
12683,no_counterexample_found,2557,10,
12684,no_counterexample_found,2032,10,
12685,no_counterexample_found,2404,10,
12686,no_counterexample_found,2057,10,
12687,no_counterexample_found,1706,10,
12688,no_counterexample_found,1697,10,
12689,no_counterexample_found,1739,10,
12690,no_counterexample_found,2251,10,
12691,no_counterexample_found,2193,10,
12692,no_counterexample_found,2686,81,
12693,no_counterexample_found,2094,10,
12694,no_counterexample_found,2763,100,
12695,difference_test_written,2401,18,candidate_index=8;method1=OK;method2=OK
12696,no_counterexample_found,2253,100,
12697,no_counterexample_found,2065,10,
12698,no_counterexample_found,2434,100,
12699,no_counterexample_found,2402,10,
12700,difference_test_written,2754,100,candidate_index=3;method1=OK;method2=OK
12701,no_counterexample_found,2687,100,
12702,difference_test_written,2593,80,candidate_index=36;method1=EX;method2=OK
12703,difference_test_written,3105,18,candidate_index=4;method1=OK;method2=OK
12704,no_counterexample_found,2871,18,
12705,no_counterexample_found,2984,18,
12706,no_counterexample_found,3089,100,
12707,no_counterexample_found,2847,100,
12708,no_counterexample_found,2916,100,
12709,no_counterexample_found,3003,100,
12710,no_counterexample_found,2532,36,
12711,no_counterexample_found,2388,100,
12712,no_counterexample_found,2612,100,
12713,no_counterexample_found,2781,100,
12714,difference_test_written,2848,100,candidate_index=59;method1=OK;method2=OK
12715,no_counterexample_found,2337,100,
12716,no_counterexample_found,2307,100,
12717,no_counterexample_found,2409,68,
12718,no_counterexample_found,2427,100,
12719,no_counterexample_found,2572,100,
12720,no_counterexample_found,2457,52,
12721,no_counterexample_found,2485,52,
12722,no_counterexample_found,2349,43,
12723,difference_test_written,2223,52,candidate_index=0;method1=OK;method2=OK
12724,no_counterexample_found,2164,43,
12725,difference_test_written,2804,52,candidate_index=0;method1=OK;method2=OK
12726,no_counterexample_found,2729,100,
12727,no_counterexample_found,2761,100,
12728,difference_test_written,2740,52,candidate_index=3;method1=OK;method2=OK
12729,no_counterexample_found,2871,90,
12730,no_counterexample_found,2511,90,
12731,no_counterexample_found,2539,52,
12732,no_counterexample_found,2698,90,
12733,no_counterexample_found,2629,90,
12734,no_counterexample_found,2154,90,
12735,no_counterexample_found,2336,90,
12736,no_counterexample_found,2375,90,
12737,no_counterexample_found,2459,90,
12738,no_counterexample_found,2541,64,
12739,no_counterexample_found,2015,90,
12740,no_counterexample_found,1845,52,
12741,no_counterexample_found,1760,52,
12742,no_counterexample_found,1799,52,
12743,no_counterexample_found,2214,90,
12744,no_counterexample_found,2455,52,
12745,no_counterexample_found,2140,52,
12746,no_counterexample_found,1914,52,
12747,no_counterexample_found,2006,90,
12748,no_counterexample_found,1943,90,
12749,no_counterexample_found,1967,90,
12750,no_counterexample_found,2050,90,
12751,no_counterexample_found,1979,90,
12752,no_counterexample_found,1944,90,
12753,no_counterexample_found,1855,52,
12754,difference_test_written,1957,90,candidate_index=9;method1=EX;method2=OK
12755,no_counterexample_found,1879,56,
12756,no_counterexample_found,1776,43,
12757,no_counterexample_found,1935,90,
12758,no_counterexample_found,1985,90,
12759,no_counterexample_found,1992,90,
12760,no_counterexample_found,2019,90,
12761,no_counterexample_found,2006,90,
12762,no_counterexample_found,1800,52,
12763,no_counterexample_found,1933,90,
12764,no_counterexample_found,1810,52,
12765,no_counterexample_found,1973,90,
12766,no_counterexample_found,1938,90,
12767,no_counterexample_found,1930,90,
12768,no_counterexample_found,1958,90,
12769,no_counterexample_found,1797,52,
12770,no_counterexample_found,1835,52,
12771,difference_test_written,1938,100,candidate_index=0;method1=EX;method2=EX
12772,no_counterexample_found,2220,90,
12773,no_counterexample_found,2310,43,
12774,no_counterexample_found,2331,43,
12775,no_counterexample_found,2278,100,
12776,no_counterexample_found,2420,65,
12777,no_counterexample_found,2074,65,
12778,no_counterexample_found,1808,90,
12779,no_counterexample_found,1982,90,
12780,no_counterexample_found,2307,90,
12781,no_counterexample_found,1847,10,
12782,no_counterexample_found,2042,65,
12783,no_counterexample_found,2514,65,
12784,no_counterexample_found,2633,65,
12785,no_counterexample_found,1969,10,
12786,difference_test_written,2607,64,candidate_index=47;method1=OK;method2=OK
12787,no_counterexample_found,2153,10,
12788,no_counterexample_found,1896,9,
12789,difference_test_written,2131,18,candidate_index=4;method1=OK;method2=OK
12790,difference_test_written,2172,18,candidate_index=4;method1=OK;method2=OK
12791,no_counterexample_found,2261,52,
12792,no_counterexample_found,1592,10,
12793,no_counterexample_found,2210,52,
12794,no_counterexample_found,2073,43,
12795,no_counterexample_found,2125,43,
12796,difference_test_written,2311,52,candidate_index=0;method1=OK;method2=OK
12797,difference_test_written,2035,52,candidate_index=0;method1=OK;method2=OK
12798,no_counterexample_found,1982,36,
12799,difference_test_written,1988,52,candidate_index=3;method1=OK;method2=OK
12800,no_counterexample_found,1832,52,
12801,difference_test_written,1766,53,candidate_index=0;method1=OK;method2=OK
12802,no_counterexample_found,1822,52,
12803,no_counterexample_found,1952,52,
12804,no_counterexample_found,1928,52,
12805,no_counterexample_found,2079,52,
12806,no_counterexample_found,2006,52,
12807,no_counterexample_found,1890,52,
12808,no_counterexample_found,1697,52,
12809,no_counterexample_found,1689,43,
12810,no_counterexample_found,1877,56,
12811,no_counterexample_found,1881,52,
12812,no_counterexample_found,1924,52,
12813,no_counterexample_found,1978,52,
12814,no_counterexample_found,1818,52,
12815,no_counterexample_found,1852,43,
12816,no_counterexample_found,1911,18,
12817,no_counterexample_found,1827,50,
12818,no_counterexample_found,1664,50,
12819,no_counterexample_found,1583,18,
12820,no_counterexample_found,1603,50,
12821,no_counterexample_found,1589,50,
12822,difference_test_written,1656,50,candidate_index=4;method1=OK;method2=EX
12823,no_counterexample_found,1809,125,
12824,no_counterexample_found,1668,50,
